Address,Committed Algo Amount,Committed Algo
U6EWHGBLVIKYFIYEFIBHR22S22O7GQTZVG77YKXEPUAKAE67VSMN2MOJYE,10000000000,10000
UF4ZIX53AUHV42KLDSRKCMX4XG2UGFWOG6MWJM2H5KKK3JRSJGXXGLP4JE,10000000000,10000
UVO7Q6XSG5XOVENPH324RK3AZWNBPJ3P36UMBW5RZ76UDPD3VLSTWZWOSQ,10000000000,10000
V2ZLFRB42JFXBSJQXXCF7UQWCCOUKTBUJCUFGKSBPVS2UPQY3TMWQXSLRY,10000000000,10000
V4HZEGBVYFY4ZTZQPYDYGR6RSTVUABYNVEFKAAFZI3KDFEDNMZCG46CCVY,10000000000,10000
V4LIOMRNF6DCFH64CL2LSVR6XYKTC742DH3IZ2QK35CFAFYL2OXTYEIQBA,10000000000,10000
V54H3GDGF2SZCTDZX3GF4LOYBHZ222IJKQBDMNB5KJJPDPUIGIJ5DLLA5E,10000000000,10000
V5SPCQAJOK2UQA6BRYDXBFDEUVA6RFTTAE3VAR5CGD7A36IMSKP3427W5E,10000000000,10000
V6M7DFPRFEUES5CUQVQYFTMEA3JEPKRLBPGPPAUVEOF2JN5UTIX577AYUY,10000000000,10000
VHGZMCZIPVBSC5ZKSDKCVGJKY5IKY2Y6IU2OJ6K2CBDAXQLW2ESQNUABZI,10000000000,10000
VIBOYL5B26TE42DMJRHKXBWG6RT3EDYMFDV2I5TAVVZ5KYOSUJJCJ3VORY,10000000000,10000
VUOHAGMHWFHFRCQBGGA7DSNOJMNLEZO2TUJCORT44QPL4MKXSJ4EKKBA4Q,10000000000,10000
VVUSGOXL4JLND3KIOH2VADLQT2SYA36VNKASDIGELLS7GV4EW63RXIHRCQ,10000000000,10000
W7KYP7SVHMBITMJJK4BRFX2UVWMY7DPG4VWVWPFHDJPXPZGSKAWHM6L6VY,10000000000,10000
WANIQ27Z75Z7LDOYATIXRJSCVRJ65JXYQRFXAINBOEBJEI775DTLCCYE3Y,10000000000,10000
WN77TAHPZTH6X44B7LAFFNGDTTABEYAXW3BNBHJYNP3FAYPVVRLJEOI54A,10000000000,10000
WOASFV4YR6AJMBD4F4H6KEDF3RPMGYYASS4AGUF53V2DORAZQQKUATEW3U,10000000000,10000
WPVYZCZLJU2NI4BGIP5EZ65HLDYV4GZV6E7JDKQXP4BB3UZKZPHDJZZSRE,10000000000,10000
WQNF5ZQJ4FW4RMVTLGWZZKGYWA3BX3NLCK5OPUWGTTZTUGBWRW5FNGIIFY,10000000000,10000
WYMAPJPOEZL5437E5ULMEH3P7Q3DOC4D22G5LLNLVLRFX34MMUEBPAPK2Y,10000000000,10000
XA7PWUUGBTLJDOX67JCVE4R7OQONAXAETSWHTTO56WD6OGP2DFWAXUKNTI,10000000000,10000
XCCUECSXDHK233NWAQDT2TOZN4LWOSDUBI4RKUMOTT7KXWKGL7XDW3EGUE,10000000000,10000
XDQZQVNXQO6VVKZQ4NQYTQSZC3V7VTA34F2SIFSJTJ2SH2QKB7J3R7TD5I,10000000000,10000
XRDSC6KGU5HFMHUEGNHIBCT2TJBMRXVZD7MDS2NBUUTKVGWJUKA2P32Y6Q,10000000000,10000
XRNVJ6W4KDNTLZ5CEAJU2DVGNR4Y7CGQMBSRTZZ4JZUF32ZQOE32V5GQAY,10000000000,10000
XZ34HJBD3XNZJXI6HLYLD5WHW63KWBMVNX423N7GSBMYNVQWGRVZPLCMWY,10000000000,10000
YCEL26Q7DVNYHEFZS6O3SYRB46X2M7YUTOB3KHZV255UAAGHHRMSB56P5U,10000000000,10000
YCERT25ZLEE5VQVZUXKKOMDF7SNMVNB4DXY2336EE7IERH4IDHENK3QKDU,10000000000,10000
YGN4TBILXAMHAW3CWZEL3GR4I4XA5C3C7UL7YDUSPMKCZ4XQQBHCDPL7LA,10000000000,10000
YLC2NY2DLQ53FZOVOJ74MR2WOJNPVJTASOV3NIQWJG2HZOYYIQYNUGE45Y,10000000000,10000
YLDBU27J4I2754CGGOLJ3PEPHU46XXJNIYU52UKEMLSS6UW5B3JLKTUOIE,10000000000,10000
YRGGNZM6DXPTL4QXY4PF434MFFH4U2GVI7TUCDQ7PRYWA5YXWEM2UWORPE,10000000000,10000
ZUYFOV4VTRGG7EB5L3SKFW2M7CGKR4NLS534NW22MYE7GRR5RQ4GEJLXTI,10000001000,10000
4WMZHYNJYHW7DQWCHVUVRL7TN22XUSNJ5CO7BPLKTS7YSUFQUXNYJMYX5I,9999953426,9999.95
ZDADYWERDGKSZNNJDY47VIXUKMUBNDHDUG6O5HEMNRRCULVR4IUT6NJRT4,9999927446,9999.93
ROHUIZLYPMDNQ5T4HWFSTJXLGZO7VUOLYLP5CG33XXV4B46ZCH7TSBNDQQ,9999561164,9999.56
YD3HVLPM2EEM2KR4CBVWQEPX546FSMYBEX4U775EMKNUNQRINZNEIZISDQ,9999387280,9999.39
S3BAKENEMO7K2R3NCJ5XLUQLJLPGV5YWEIWDJEUI3XXDBFQVJ4U6DXIYR4,9999214830,9999.21
JL6TXCJZWKK3AF5NQ5X2TQQG5MCOGQD3FG4KX4WBYYJJDBC2OIVGQRDHDM,9999193000,9999.19
FCHEEOYKDPQZVLDWAEULNXWEZVUMQGKUXCH2JPYSS7NR32E3W4NG5LXXZA,9999000000,9999
KTPXNRRAKFS47XRLZMHRGMK2WLJHXCIYEBKUOSHNABDLA2XGH2T6IYILQE,9999000000,9999
NHKXO6QRJRTJTUMFDDI67ZHLL5N3LQDZDGJIIJP5X6TS2LPWI4KYQDYA3E,9999000000,9999
P6WWS4E5JSTHYFVQEH752BWPACLFUXAM4AB25GXILSP5MEMWNMQLD7R7ME,9998996000,9999
TJF5YYVS4ZX4TPJWI55AOYASMDTQ6XDJKD43FZKZLKXQKJCIOCJ3QMTHHY,9999000000,9999
WAIQXT4VPTT2WF4HD72DSIHTTLGNCN5QJRHAQTLM2FALTMRCZ2XXXGHLEQ,9999000000,9999
X74VRQ73TLG5WRZLPMYGN7SAJOLVHARLG6CKMODWQXCW6CZDLONRB26IFY,9997897399,9997.9
CDX4M2TYTZIKXLT4J3YBEGAPWGV4FKQ2IFLRP53L7GK46RWFBY3HV22XT4,9997349653,9997.35
DASFUANX6WU7VWSWKRZPCSJU7MFLETVEEDV4QSPDNTHMD563YK3PHF7FJE,9996907793,9996.91
3YCHJC7SRBPZNLUZR6WTWI5LKGG72I7FSSS7VS3JSDE4Q5TSU4UBMTTIJM,9996044701,9996.04
5NQFCDF24YKOF3RDO4IDMMTU4ZVACGAR46NDDA6ZIZWYBREHST533IKVMY,9995000000,9995
YL3P2DOGFOJWFONPCZDKYXFFHUZ7VMYU62UR3MNYUAUZHPCQRG3ZW72ND4,9994267587,9994.27
4EQWMLITPXFS2TYAQSOZ6DTOGUE43VKC6CT6RSSU7DOV2JQQLGBE4IHWR4,9990973840,9990.97
3K4JV3UKIYK2XTLOY2IO3TRTUJFX5EYJ6GYM3IYJ5QJNEYIELZZBPUEHQM,9990000000,9990
LQZLLE4WWY6BA35HE5N4GSJI7KCZIIUHPF44GUNALEPRPFUAMSMNF7EQXY,9990000000,9990
SH74EWDUP7WPMWONUS66HC2RJHKHAZA6XVWIO6QSJ6LTFGGD2VXPYV4DA4,9990000000,9990
DKX7ZGEDOGX722J7MTIBTQ7U73QTS3XHMQGYP2AVQJVLDC2YLJHEKTHE54,9989197664,9989.2
NAVWWNWDJUQOKVUN77OVCLKHDP4LCT5EZZY3H2FZEYGACLMOQFXQ3BSG54,9987795412,9987.8
NPNK4TCE2FVJGK567R4T46DD3FMAUT7BKPDJ4DBWWJV2U4JKC3EU6JLAFE,9987000000,9987
KANF5Y5HCIV6WKKCQC4D7SWTHEFHAQDVBLAVWGCZ3XNEWLTYAFYPF2SWSA,9986757920,9986.76
WMYY43O3O4E76YNY56SGTZ7T7BMMCQ4XVHQPCDSLGJ5D4YYNFRRFTRDWNA,9977400542,9977.4
RT2SR3KT65E3DQCOPTTLZPZ7RN22XCBG7FC5ZVE43T354I2C6QQHOJFY2Q,9970000000,9970
VP5CCRM4JPDUA2ZQXNIOK2GNC4D3BR2D4WP2NJIXYAD3BYVNRJEP2O7FNI,9960000000,9960
IA2OS5KJINXCD3KBR5BTSXQMZVMDRFZ6BE2SKPOOOJO6HBWUL63H7UQUJE,9950000000,9950
IX6ITD7QKOEJFVAB2D5HTK2XH74UN6MSU5WD67OZLKGXKNKWRSXYZSXBKU,9950000000,9950
ARGXO4ZXG2RYSDOUAJJ7XHO765XNPVE3BTCK4G3GHW7UGD7E4IOXY7FQSA,9949694867,9949.69
LWPU7V7HE3DBRYKCSBBC2W2NK27DU3ILMZRRR6B72V5Q6A56C6Q7VAF2TY,9946776610,9946.78
M5CW2ZEOZ56R4F6XGTM2RYYS3PTUKFWOYCNCOISOWCU56N2LNVLIPOQ7WE,9932506938,9932.51
475CPSX5MV7TPG4RI5PHCNJDOJHF2AZ7L3OPGEOFEMC4RPPWD6K24G6I6M,9930000000,9930
KM4E5YNQGKNGLHIUD7GYJIX5Q6A5F3RZOIXMKJMHQ3LYOBIFX76WYMZAQI,9930000000,9930
3L5ZXXPXGL7QBYGJOUM5IRTY4QES2ICYUERQAT3E62J3J4THJ5N4DYJISE,9914131591,9914.13
ASOWNS6J3AYPS3RQVGB5QDF2PLKDYBZ5KCZEKOWSBM2K26JER3ULTYYK7Y,9913921684,9913.92
YTELXSPXM6HQUJ4QF6XEEKCRE5MDLOZLHEOKMQLOO6SS444RKMHRA3EBFM,9907727534,9907.73
NTK4XB2GU27WVSVIBXSCC5RF7CIUWEAMGCBTC6L6AF6I4X6FLLWYDTPRQI,9906558733,9906.56
2REXA3IZREEVJCY2R3OCGXVLMRX6U4MBMZ5QDQS5GR6DAM4T2MUL2XINDU,9906250895,9906.25
AUB44OQI25FATUMZD2V46X5PDY3PXHQAGX53ARY7T7UU6WD4M7GCTHXBYM,9901207250,9901.21
3VZY4VS6LO4B5Q3G7ZSK7LSL3CKCACH2KBA3POAAQIDZZUTYRGJFJ3QLUY,9900000000,9900
BXCHMPPPUG32272VKOUHVCDKYPSUPCUBW7OCINRNW2IKPUDFECI6N4QTPU,9900000000,9900
M73IP4ZKAVVXRYTDE4BZEXA3JC2WOMZLI7HYHNCV2TKUIVPZXXDLX7XHSE,9900000000,9900
NGISRNPCD7GOHCLQORQ3AVRJAMCGZCRHDBKXQFZBFJ36WMYZIEWQ7OPSZE,9900000000,9900
UFO5EEPDCWLOLNYZVDLZ4ROWSD6JCX5O5GN53QC35U2SA36EX7DEATIFHA,9900000000,9900
YUDZCHJPPVGSZDVJBUMG5D5J4YURCPPVAMMZXIXFYGVMHX6F27GY6QXLOQ,9900000000,9900
4IJIHQOGHFNYK3XOU2JQTP3BBRZ3J63UUKGI7K72XA3DEP775M5WRMCQJM,9898457949,9898.46
HHW27MWEEKQQFVYHUNQHDTSLYQGRVOB5LDFJD5NERH4QQC6QQ3CRUJMQCE,9898000000,9898
YC3A2W7NEE56PTFQ43RGHBA6K3FWOSZLUBT22U5A2VJ45EEIOUNQZEANA4,9894289583,9894.29
GHABYDJ7UF6QPBCNYOHPWMNCVXOEFHOX5EMY4RHSEQNKP5KNBNQSQ7SEYI,9894136506,9894.14
CHM2SR2B6LYMTTNCA43FKPR4RMYMCSNSX7LHACTJW53WD5XUBFNIPJW3IY,9892711896,9892.71
WWFQLY7RSYH6EPULPN63UHZ5L5DAGDHEZVUIRFLMO3Z5COT34VGU7RI5HE,9891233540,9891.23
HGKDTTGRD3R5DHD2JPFA7T2HGHHZEMYKF23ITTBGOD6Z744HVSTA2LKTHU,9885342881,9885.34
YADSXXGWP4TJNEINAJCPDMBDLMVY2ERMCKFQHAI37CWADPLJGT4HX5KGPY,9882000000,9882
AB6VAMAIH3VBDOOY5CDPSJI7DCRHP24HUC2CFGBJYQYYHGDQNOSMBFFNCY,9879000000,9879
M7QLJWUPFN3PLALMXSQFOOG6TK4Q4Z2BCI3V67337RSGPHDTZ7BMFQ2JKE,9877837278,9877.84
5P6GX47IDZQRI5TTMYG3JJER2TGMFCTFKEMLI66PXB4UP4Q7LNRBB7QJXE,9877000000,9877
RHQJIGPJSGEPXAA3FU4T34U4WLDHVQCULDEHD57UZ4VKZ6UCDLIBR3WWME,9875972500,9875.97
LUZRTDSOEIVPIRULCV3NYRRUZWTG747BWNAGTWEOJALDY4675HDMQKXAMQ,9870000000,9870
YS2WF4A6AQW32IDZQRWS26XJP4KPWMEIFYWPHJUPZMI3T2OABYLEPIGKWY,9866896687,9866.9
6MC4US4LQTH4DWA2BKRKAPK4F7FSRQUMJECIR67TPYCI42SBARM57YSQCE,9864619360,9864.62
35MROMRFLLGNSJQ4WPK5B7INKLCMNMEM3DKVPYZHN3W6464KBTLTHPV2IA,9862183746,9862.18
E35SOLPM6KFU7BP4AX6LYDUFYUIN77UGZTUWEM65QXVYRXRK6DDSIM364I,9853680558,9853.68
YMQQE54DKY6JHULC57C3SDE3ZLXBSA3RAKLVIQUBHESQ2TLIVYCPLALAB4,9850000000,9850
Z62DC2QG42PIXFEFW3OT55E3MDDDPLLLMUB2EGE5PJUVEPQQ2SSD6DAFP4,9843000000,9843
2SIXDCHE5HVX37R54UVJDEC7Q3KUUUFZRWTZKDGM4AYM4VDZEDEJIDIZX4,9841497882,9841.5
SIC66MCPDQTEMAQW2SYDE7H5ZHG7YDIWLHR23Q2KAJSBCUZSO2PJIRDVHY,9830000000,9830
2SU6XB5IDFJ63WIY73VCL2NKG6PNWJNGEBLVVGSG5ASRLNL5NTURQXXY3E,9829180548,9829.18
W426EZMWT7XRSG47D44LBNQQK6LJUA66TX4KDQFDIX3RBUK3JSFIVCHINE,9826894737,9826.89
NMDBBE7XMPKUOELQXHEYST6MN2LSB4GVMY7AMCPMMMMWLFLTEQJ36CPS3E,9824218000,9824.22
MWFLXDXY65GAQ4O3KX2RGR7SKOP5NDRA6LRFXKLEANOT35TC3GYCWE4R5I,9823850589,9823.85
C5Z26PEPNAVPR3KXO6JY6UU6YFOLK4OQ2FKHYNAPYSU3XYO3USV6OMWELM,9820670663,9820.67
MLL6SC7PWJI6BFY67TKUP7FOURYMB5QC4L2OARUCUQDMSH63JYL7HP4FZU,9820000000,9820
YSHRTIQ7UWY6SIYX7MLJ5CKEXPZ2WXS3DMXC2I56EGMHTLYIK4TTIXC45M,9814173053,9814.17
URNHYZTAT235UT37HRR5ZYXFHXYYOQCJYZF44LTET25ISXUHTKLTKUVMBY,9810598000,9810.6
FC3MTP2VIYUXZ3O3BEHYJSNFJI3KCW5MTTVOD2LQT7XXNRPZ6GUZLXN43A,9800000000,9800
LCL3KMGC4SHJKENU7BSWSYRLKZ7LVDKEY7WPDU5OFLJ43VVBG6JTTD6NCM,9800000000,9800
RRFOXVQJQFXEN7YDTR5NUHQTTQ2GN4UADA3S2EAL43ZMTOMK3SBZMX7YY4,9800000000,9800
WKE4UDUXW26426XAY4TCPZL3VYH7BZJ2AL4OGVPQJQDXPMNU3MRO2W4FFY,9798910562,9798.91
P25HMAXCZ3PFZH6PESHRIP76A3XC6U3KZETV5JTO7QCT5UITEENTS4UVOI,9785000000,9785
FE3PORS6S6QR76LAAXLYSLRKFFW52CIHFXM4NA2UF67IEEC6CUUVOMBQVU,9784421112,9784.42
GJHB6W5JQPTKBV3VTZBA6GWK57CKNK4EAWQIKR6XYCXJ77PXW3PC3FVTVQ,9784383674,9784.38
7GYWM27LQYPGW7BLPEMHLNF6BGKOYH2GHVQACNZMKU2MHL4UUI3P3O23AU,9780000000,9780
DJPLL4F4B6VWJKZT7ND5ABSDCUHVAAJRPCGNRDSLGHJOJA5ZASAEPGDENQ,9777702584,9777.7
JAVDA3S6LVDSH7R2R3URCPIZ5UEJGJIPC7GFOMYCYOJGPJ3RKJRBYINN2I,9775049970,9775.05
Q2NQ6GRA6IPRWZFKSWSHXRJXBYERM65OYSKH2PFEUYXS6646MBPPIUXAYY,9772884109,9772.88
I7A2TRA6Z23GJTBON6KCTSPGAWHVYOO6A7MGSBVH7N5NMYEBE7NQLG53AY,9764443515,9764.44
WMBIPUZPVZFHB2EA7Z3I2TKXRE23I362E7JHRIKX7P2AU5ZIMTEZPS2PRM,9759608431,9759.61
C4YLGQEDNI6WBR246CXERFHK6PXEIAYURYDFWOBLSFUARURCMYZYCJZ2PI,9750000000,9750
RXQDILSA6BTB5VKTVESUSAXJOWA2WABAAG6BTZEH7TMHIGPOKGJYURGTHE,9740000000,9740
VPJWZWJZ4JKN5QJUYHACHXFMDS6XA3V3FIVJATU5RHKFAQQXUUHF7UTTWA,9740000000,9740
CQWDN6A27RAM2OWOZ732MYGCFU4YVMQBNGJYH2ZHOQEWBD2SJ5A63MJFBU,9731277696,9731.28
VU3IQBCZRFH74FT4POBAZDUSR7DTFJWZOUF4FUQN3EWCRLEWZIIIW2U74Q,9722556644,9722.56
THQOAEQ4WM5P6Z4YNN72GAUQTTPGC3R4QWHEW5OGCUEIZCRQLSLRBTHJQ4,9705180117,9705.18
7LDWR4F3UMGVDIQRKCCVUON2W6T53BNU37GBTWEENMAGLLKWCM7RYFSKRE,9700000000,9700
LOQ5R6VKTMF5Z55UHPGDOGRRUHJBPA2QRKDFIGFCBHWZ4IS722L3GZUTDU,9700000000,9700
SPT7PJUWGEELQ2MRXXQZ7IOKLQD4QTMI6YTZ5NSXJK2JNNK2BZU7HAVPUI,9700000000,9700
HED25QEMCXCMW36OQSI5PJX4ZCENEJ4Q3V4CYE4QM5D2J5FFAA76LPIVE4,9690712667,9690.71
5HXBKFB5X2G4KJ52IN5NXHYCMOHYXEJKI4PJNSNR4CK5M5QDW5IME35H6Y,9689822459,9689.82
NKGZ2K3GNO7JXHYDXXYLIOLQA24UTEJLZZESXXIAKOOPDMGHKIY7AQA7TI,9689428579,9689.43
NWHPEIMEIG7CIW45MHVPYA6NVVV3AOXSY2TPHCNXFVWQJSOYST7PVT36O4,9687603417,9687.6
HZC7PBT6WXELISU5QEHYAVOUW57VJCUV5JV3UG73L5GIBTKSTI3MJ4NZI4,9681569515,9681.57
4GX7MAEPXOQ7VPZO4TCXCFNKBL55ZTG4E645NZMHQUQMPDYE6HKK2ID6YU,9677732135,9677.73
AGT5GWOX5RLH2NTQVCM5ZOEOOYAGLQKK6K2FVGKLXVRYILYMQB755KTFVI,9670575868,9670.58
RE24HZQAJJS2K7ELSDUZYAN3DTIITLTLSHYXL37V5HLKZRL775S3LCMTWQ,9667653012,9667.65
U4MNVKTEIJPFCGJN7A6T6RAKG3K76XDA4N32ABY5VTWGTFFZ3HC5RGI45M,9666549383,9666.55
SATHM2HOOBVHKHEHMKRM5HRLBPALCUUPEMXWDL5GTGGGZJMO545NKY4AW4,9660290659,9660.29
S6CEA5NM5OCQVB3W5X6TXMCQ3LDFFWVQ3LMPVFV7BQZZY227XBJBN7VSU4,9658047238,9658.05
N6MNGHKQARDGLWTUTZVZPA4OBTY7W5POGNODXVY4X7GYBNLHKKZT2YSHJI,9653000000,9653
74X77ZQ3GWB52MGSCF2YSZGS6U7PDGVV4XUIK3O7RZK45UG4TZLET5R3AU,9642932826,9642.93
QVWRZBHPHJQCEQO7MQQQEYEGQYAWBKEKGU3XWKE3IWP5RW62HGIII2LXPE,9640525437,9640.53
VXDRWYXEIHYGNSSG5GOFWOC2YU7RQMU4AVRON26AEUYWTXJ4TZTCE6BK5I,9639511654,9639.51
JMH33DGFZ77QRIT3IEO2SCCVQKIAH2APVCJNCZYUFDOHA5LVYKGHKN5DVI,9638799850,9638.8
YJO2S62GXUNA2VKANMRKGZ5XPS733MAWBB4IRVBXGJFOALVVWNYJV5I24E,9636900000,9636.9
PVFDE3XHCNLXSGQ3KX47QIIH5U47X7M4ABFREMUTDCSUPLPSHH3UBRF46M,9636389684,9636.39
VTUYHFHT6U7DCYYKXCQ7UARV2BC6Y4J4LHSKXEQXSVUELIM2SV4L6LCHME,9632085911,9632.09
5OJYTTELKYSCGTJSJXMUK4AYTHFMVCG7OKGB4BA6WHN2J6YLGAH76B3ZIE,9605000000,9605
VRICNI3FGE5UHTJUWGWWSLWMSXXUSUBTRNBAAUQ3BCK2KU7CXKJCIESRCM,9605000000,9605
QPJKFNBVH63GVXKKNGQPQKADCKOXBZFBYV6LTJ4L23AK4UDQFHXNBHH7IM,9601711625,9601.71
3L4IDXDUE6BOHMPXPFROBCDPLZRNWJM6RTV7AUYJ4UKF4RCZTLWGLGHI4Q,9600000000,9600
BEP3JZOHYS4YKFJWAJHLAKYJQPD4R466NSF6GVQFTUYNIQ35MSDH4J5DZQ,9600000000,9600
SJ4QQOFHBY5IPBFLFHDUZDIAEE6C3GDSIBRU3ETLP5UG2PQHW6AEFCZYF4,9600000000,9600
YR3IJ5U7VVQCU4CUEYRKN4D6NSF2XSK67MSNXZQ5IJUVLXN2FXCIKCLJAM,9600000000,9600
SRM5YEB4E2FFBY573H4ZGM6ID6F5DHTIC65OONM755U4YD4YRNAZ6NR27E,9599107947,9599.11
HU4W4FVTFBM266GOQUMMHFXLXB4XNJPLR2YBWFJ454YNFLYUP5OTVBSXX4,9590435914,9590.44
2TMXDCFUZHFOG5OSL53NJOMNTP4C5TSQI3GNJLC62NB5N53TLIOAAK53PU,9590000000,9590
Y5APFR45QSQXFFKVSLA4EP2G75PHRNJ5EQ4NRI4KS65245CZXC46NVXB3A,9590000000,9590
VEPPC6LJQ23G5KNH4ZIAWHZFHJAOBO5WWQGRNBCZSSTXYVF7QCOYGI6CDI,9589600564,9589.6
EVGHPTJXJWXZC62MN7JHKDVLLGFJOFPVWZTSW5Q4CJKIAVQGEYEKZWI4BU,9587974359,9587.97
7IP2ZDH5GGZVYYVSRS2XVY5DRFJNEETCINLNLPJNHF6F3GLSHBD27GCAFE,9585283750,9585.28
WIOQH4IZ5KAEUUIUWTA3NTSS3CNF3EASR6KDD4HJFZQC6E2GD4JDJGUP3Q,9560000000,9560
YXTIIOMIC3JP7DXGY6Y55Q274IX2ICTFPOFFCQDK2QUZPZ4A64JC4KFYCI,9555185306,9555.19
PZVWE2HMGCO2W2FN7A72IJZCYBZEVSMRRRMD4BDWZNPTMNPCPXRGFJIQZI,9555174203,9555.17
IG5ZPUHAUHMZKRDYEZSWWXR3ZSC3DJ74NJGUOTJUWBQHXM5KBNKSMQ6NBU,9552075267,9552.08
242E7WZRZ456H4P77WV7YJ5N3MDFJ4Y5TEUEQILRBLINTP6MVKSBZG2UVU,9552015677,9552.02
MBWOY6OI4BDKO7TJVI3A7577E7BJMFEPK6KIH2ZQOKIGLUB3IGQQMP5NJY,9550000000,9550
UZLO2CIDSZHQQYD2QFQV3XYWRROR6W7D5T4AWLRD3EL6FIWOIHJ6LBDAEE,9550000000,9550
OL3K2PLXZY2VBH65YT5SOBUE6NMMELSW25HMRCLDTHXAKTA5N5L77UMSVM,9539668986,9539.67
BNEM5AORMCLG7KP2M6VYQNM3JI24R6COI4ATQVR2MKHPHSB7EHGXJZS2YA,9537625133,9537.63
YNENJUQASLSKZ5YOSXDHOTMPXOVIGK2UCLPMZTD2NJAO43EIEK4QN3QY7Y,9536679868,9536.68
FLCPNC5ZOT25XL5PB3ZZXJQXG2YBU5I4YWV27GUP3223D2SHFA6LJC4MIU,9519000000,9519
K4HPFIQGLDE6P6JJNZ7F7ONWZYQCRLAHLLEGHJINUGREHHND2U2A6YBVDA,9518000000,9518
6Z3BMQBJFJAZUO73NHTUPP23NCGO2YZ44QZZ6ELEGFYJMX64QMW3RTBBIQ,9515352653,9515.35
SUT43VSCJY3ULDBCFRSZXM3FGBEHMEVUOTX7J6QRZUJBX5SEYEALPMRRG4,9512957342,9512.96
VT7RKU3TS4FYC3FFC3XINBD553VGXWYJYYCJDWSZRZX3QA6RRBZT2HU2RU,9512170985,9512.17
VY4UEDVOFJTOOTFZH4ODDM56B4NFD7W5NNGCXQVU3MKOO76CELJU67PIFI,9509609584,9509.61
OCHJIPL3RM6JJ6DKAEGP6BPVEXLHZLUKPRVFRVWKMFT52C2R7DOI7XYAZY,9500202481,9500.2
3LDI4JBCJYLVYOSKVQBWAB2K22EQGAZ52FSQHY5WQHFXLA37CIHVISUFEU,9500000000,9500
5CO4VPBUECZYS6VUOQGMDI3ITLH7ZKNTJBAV2KHS5BGENCPGNJ5XVHIR3E,9500000000,9500
5SP47JLB5PG3JLUP42VCAPUKBWIL2GWPMEF2MMIKWJKSY2NDHHCVUAZDK4,9500000000,9500
6KUDYQSH6R7GKDSXGG7ASO6VNIAPUEAHAUCC44HBGJI5JT7VIAUWEANKUA,9500000000,9500
A5CKZ5LTIQTORGMR4NYIJUOU2AMMNYT4UA7TF65NEULOFWR4VUNO5H2HTU,9500000000,9500
ANQSWPO7IZCAHNC2MAXKKT7D6S3XN4J7XSQTVKRZEOTOMYAGIMGIYJYRSQ,9500000000,9500
B4UHCNCWTYFVEVBP7S4J6IT6MM5E25BWUNEMLYVWJPBVKWNCAYDZX4MKQA,9500000000,9500
CXLOYS3SQ22RUDB42VN6VPNAPDIGEALYTYD3P2NR5RBCSP3TVKCI3PZ2YM,9500000000,9500
ERVQCHMV7IZMHNNKLYGVKBHLMMWOIYD3IOVFNYI7KS6PPVC6ZWXJFIZ56U,9500000000,9500
GJZVBXTSSMH4LHIYGZSMFHCSSNDSUI6DBVLQHHZBBDYLPD2GT5VZCFTY2Y,9500000000,9500
LG3I43ZZ75WMGABKQIWY2LDZ5OEIZMZM2MURTE7RDTWWY5FF3M7HG47B4Y,9500000000,9500
PZGOCP6HHWYMHAH5RAHYBNUWVXVCIAKC4E4ETOMFC5XFOSEZ7E5AUVGTKM,9500000000,9500
S7OVJS3EJ4NCOTFFD6VDQ3NIU5DFRPFAYWVOIHIIQBU6LEZ7SS4WGOHMTE,9500000000,9500
U7RFBR3PRWIAV55AFI3RIVO6U66D2S634MI6HLLPPCHVARNVFTZGHCHQNM,9500000000,9500
WPFZMGXWSJDLYGJTRE7B5HZJ6BBDZBDRWSBAPCO55CLYXBCSSRBESOOI7I,9500000000,9500
X5X3IRB3KKYGO77M3S7SNEBYSBYE67MVR4UKYSITKG3OHTJJHHI4YITLF4,9500000000,9500
XPWASAPTFVN4U5KVAL7QXEWJWJXGBTNXU4SWYRCXAZMEC6CXK2PHJ743R4,9500000000,9500
YVHSDW3TARZQICOMVHRESBRMNYOVK2TTO5LMDIAQNE42ILFHAUSB25SJZE,9500000000,9500
2HGYQCNODIYNUB3YVQXH4EAPMZ62ZYMLDUDBOFLZL6IUXUYOMHPU6MCWM4,9484237632,9484.24
SSJAW67ERTK4ZNGH5O4TGU2PWQREHXF6KP5P5O5NIY45DA4KSGQSZUFL4U,9480166646,9480.17
AWP42DW5I5SEWP6ZQPHCG3L2E5FEWPVQOQKDO7CCZSHEFKZQV4CW57ADTE,9474792922,9474.79
Q5C4FAAD2H4ZI4MEOKHEID2LUYVIDVLQT2NUEFLLISM7GUSOJUTJ52C36U,9474611664,9474.61
5MYK2O6T7NHTVWVVGQ3CDAGFN3W5LLJJDZSKZEHSYMALKIFPVQEJBIO7UQ,9472172132,9472.17
GLQ2BYNJ5T5SNPF4SRP67EA62QLNXBMFYKTKKIMCPH7TJI7TNLYIITFTOE,9469964753,9469.96
3HLKHBKZSOR5W565RBAKJMLL7MUKZOSSCFSCLXURJNNELDD5RZOTURSR2E,9467237409,9467.24
DEPT5LZF6Z5U5XPI7MKMLUOHDVFSQYH3C2EFCCDEFK57U5C4N72P4QSYBM,9467191699,9467.19
5O5NUMR4JQ3M7XMVC5LNCGZEWPJCC6DWKUA2AYRY7SLI5DWSQ3B4WUJOMI,9460000000,9460
5VSW7V4RA53ULJSJYKIFMRZFZGAIEKWUYNDTZM32W7IDSYCXAGXAL7HGFU,9452135186,9452.14
